,totals,.md-counts,.yaml-counts,.py-counts,.rst-counts,.txt-counts,.sh-counts,.patch-counts,.ninja-counts,.diff-counts,.md-percent,.yaml-percent,.py-percent,.rst-percent,.txt-percent,.sh-percent,.patch-percent,.ninja-percent,.diff-percent
dependencies,835,5,0,569,199,1,8,53,0,0,0.005988023952095809,0.0,0.681437125748503,0.23832335329341317,0.0011976047904191617,0.009580838323353293,0.06347305389221557,0.0,0.0
six,300,0,0,285,14,0,0,1,0,0,0.0,0.0,0.95,0.04666666666666667,0.0,0.0,0.0033333333333333335,0.0,0.0
pep,47,2,0,35,10,0,0,0,0,0,0.0425531914893617,0.0,0.7446808510638298,0.2127659574468085,0.0,0.0,0.0,0.0,0.0
naming,94,0,4,60,19,0,1,10,0,0,0.0,0.0425531914893617,0.6382978723404256,0.20212765957446807,0.0,0.010638297872340425,0.10638297872340426,0.0,0.0
this,4043,31,27,2903,582,6,44,449,0,1,0.007667573583972298,0.006678209250556517,0.7180311649765025,0.14395251051199603,0.0014840465001236705,0.010883007667573583,0.11105614642592135,0.0,0.0002473410833539451
git,2567,6,1,2002,85,0,25,439,0,9,0.002337358784573432,0.00038955979742890534,0.7798987144526685,0.033112582781456956,0.0,0.009738994935722634,0.17101675107128944,0.0,0.003506038176860148
config,3727,7,9,2995,132,1,20,549,0,14,0.0018781862087469815,0.0024148108398175474,0.8035953850281728,0.035417225650657365,0.00026831231553528306,0.005366246310705662,0.1473034612288704,0.0,0.003756372417493963
global,349,1,0,187,7,1,0,153,0,0,0.0028653295128939827,0.0,0.5358166189111748,0.02005730659025788,0.0028653295128939827,0.0,0.4383954154727794,0.0,0.0
user,1158,3,16,794,143,0,29,173,0,0,0.0025906735751295338,0.013816925734024179,0.6856649395509499,0.1234887737478411,0.0,0.025043177892918825,0.14939550949913644,0.0,0.0
email,54,0,0,44,3,0,1,6,0,0,0.0,0.0,0.8148148148148148,0.05555555555555555,0.0,0.018518518518518517,0.1111111111111111,0.0,0.0
example,677,3,0,441,195,4,0,34,0,0,0.004431314623338257,0.0,0.6514032496307238,0.2880354505169867,0.005908419497784343,0.0,0.050221565731166914,0.0,0.0
com,3610,21,0,3372,103,1,1,112,0,0,0.005817174515235457,0.0,0.9340720221606649,0.02853185595567867,0.0002770083102493075,0.0002770083102493075,0.03102493074792244,0.0,0.0
able,82,1,0,55,23,1,0,2,0,0,0.012195121951219513,0.0,0.6707317073170732,0.2804878048780488,0.012195121951219513,0.0,0.024390243902439025,0.0,0.0
compute,142,0,0,111,2,0,0,29,0,0,0.0,0.0,0.7816901408450704,0.014084507042253521,0.0,0.0,0.20422535211267606,0.0,0.0
list,3484,6,0,2962,155,7,12,341,1,0,0.001722158438576349,0.0,0.8501722158438576,0.044489092996555686,0.0020091848450057405,0.003444316877152698,0.0978760045924225,0.0002870264064293915,0.0
changed,296,0,0,206,10,0,1,79,0,0,0.0,0.0,0.6959459459459459,0.033783783783783786,0.0,0.0033783783783783786,0.2668918918918919,0.0,0.0
fetch,588,5,0,567,14,0,0,2,0,0,0.008503401360544218,0.0,0.9642857142857143,0.023809523809523808,0.0,0.0,0.003401360544217687,0.0,0.0
origin,45,0,0,30,5,0,2,7,0,1,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.044444444444444446,0.15555555555555556,0.0,0.022222222222222223
set,3287,2,13,2443,138,20,36,634,0,1,0.000608457560085184,0.003954974140553696,0.7432309096440524,0.0419835716458777,0.0060845756008518406,0.010952236081533314,0.19288104654700336,0.0,0.000304228780042592
up,652,2,1,529,64,1,9,37,0,9,0.003067484662576687,0.0015337423312883436,0.8113496932515337,0.09815950920245399,0.0015337423312883436,0.013803680981595092,0.05674846625766871,0.0,0.013803680981595092
deps,460,0,0,326,3,0,9,122,0,0,0.0,0.0,0.7086956521739131,0.006521739130434782,0.0,0.01956521739130435,0.26521739130434785,0.0,0.0
b,17391,0,0,15744,49,2,19,1559,0,18,0.0,0.0,0.9052958426772468,0.0028175493071128745,0.00011500201253521937,0.001092519119084584,0.0896440687712035,0.0,0.0010350181128169743
they,469,4,1,337,104,0,2,21,0,0,0.008528784648187633,0.0021321961620469083,0.7185501066098081,0.22174840085287847,0.0,0.0042643923240938165,0.04477611940298507,0.0,0.0
take,122,2,0,82,26,1,0,11,0,0,0.01639344262295082,0.0,0.6721311475409836,0.21311475409836064,0.00819672131147541,0.0,0.09016393442622951,0.0,0.0
too,149,0,0,105,6,1,0,37,0,0,0.0,0.0,0.7046979865771812,0.040268456375838924,0.006711409395973154,0.0,0.2483221476510067,0.0,0.0
long,564,1,2,395,29,6,0,131,0,0,0.0017730496453900709,0.0035460992907801418,0.700354609929078,0.051418439716312055,0.010638297872340425,0.0,0.2322695035460993,0.0,0.0
compile,794,2,0,576,22,0,0,191,0,3,0.0025188916876574307,0.0,0.72544080604534,0.027707808564231738,0.0,0.0,0.24055415617128464,0.0,0.003778337531486146
cp,169,0,0,61,0,0,3,105,0,0,0.0,0.0,0.3609467455621302,0.0,0.0,0.01775147928994083,0.621301775147929,0.0,0.0
yaml,1743,8,17,1372,303,0,36,7,0,0,0.004589787722317842,0.009753298909925417,0.7871485943775101,0.1738382099827883,0.0,0.020654044750430294,0.004016064257028112,0.0,0.0
etc,413,7,9,292,61,1,2,41,0,0,0.01694915254237288,0.021791767554479417,0.7070217917675545,0.14769975786924938,0.002421307506053269,0.004842615012106538,0.09927360774818401,0.0,0.0
run,7776,9,5,7400,197,3,20,142,0,0,0.0011574074074074073,0.0006430041152263374,0.9516460905349794,0.025334362139917695,0.00038580246913580245,0.00257201646090535,0.018261316872427984,0.0,0.0
case,532,1,1,274,54,0,11,191,0,0,0.0018796992481203006,0.0018796992481203006,0.5150375939849624,0.10150375939849623,0.0,0.020676691729323307,0.35902255639097747,0.0,0.0
flags,1772,5,0,1166,110,29,17,440,0,5,0.0028216704288939053,0.0,0.6580135440180587,0.062076749435665914,0.01636568848758465,0.009593679458239277,0.24830699774266365,0.0,0.0028216704288939053
llnl,623,3,0,564,38,0,0,18,0,0,0.004815409309791332,0.0,0.9052969502407705,0.060995184590690206,0.0,0.0,0.028892455858747994,0.0,0.0
gov,218,1,0,193,2,0,0,22,0,0,0.0045871559633027525,0.0,0.8853211009174312,0.009174311926605505,0.0,0.0,0.10091743119266056,0.0,0.0
success,95,0,0,29,0,0,6,60,0,0,0.0,0.0,0.30526315789473685,0.0,0.0,0.06315789473684211,0.631578947368421,0.0,0.0
change,236,1,0,167,39,0,7,22,0,0,0.00423728813559322,0.0,0.7076271186440678,0.1652542372881356,0.0,0.029661016949152543,0.09322033898305085,0.0,0.0
failure,183,4,1,153,1,0,2,22,0,0,0.02185792349726776,0.00546448087431694,0.8360655737704918,0.00546448087431694,0.0,0.01092896174863388,0.12021857923497267,0.0,0.0
img,80,1,0,7,0,0,0,72,0,0,0.0125,0.0,0.0875,0.0,0.0,0.0,0.9,0.0,0.0
src,3360,1,0,1876,11,3,0,1467,0,2,0.00029761904761904765,0.0,0.5583333333333333,0.003273809523809524,0.0008928571428571428,0.0,0.43660714285714286,0.0,0.0005952380952380953
https,7404,30,1,7120,167,0,1,85,0,0,0.004051863857374392,0.0001350621285791464,0.9616423554835224,0.02255537547271745,0.0,0.0001350621285791464,0.011480280929227444,0.0,0.0
svg,26,4,0,21,1,0,0,0,0,0,0.15384615384615385,0.0,0.8076923076923077,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
width,182,1,0,167,0,0,0,14,0,0,0.005494505494505495,0.0,0.9175824175824175,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
middle,40,1,0,38,0,0,0,0,1,0,0.025,0.0,0.95,0.0,0.0,0.0,0.0,0.025,0.0
status,227,2,0,110,5,6,1,101,0,2,0.00881057268722467,0.0,0.4845814977973568,0.022026431718061675,0.02643171806167401,0.004405286343612335,0.44493392070484583,0.0,0.00881057268722467
org,4806,10,0,4631,73,0,2,89,0,1,0.0020807324178110697,0.0,0.9635871826883062,0.015189346650020807,0.0,0.0004161464835622139,0.018518518518518517,0.0,0.00020807324178110696
io,1137,14,1,1049,16,0,3,54,0,0,0.012313104661389622,0.0008795074758135445,0.9226033421284081,0.014072119613016711,0.0,0.002638522427440633,0.047493403693931395,0.0,0.0
graph,456,1,0,413,7,0,0,35,0,0,0.0021929824561403508,0.0,0.9057017543859649,0.015350877192982455,0.0,0.0,0.07675438596491228,0.0,0.0
read,993,2,1,894,16,0,12,68,0,0,0.002014098690835851,0.0010070493454179255,0.9003021148036254,0.016112789526686808,0.0,0.012084592145015106,0.06847935548841894,0.0,0.0
readthedocs,126,12,0,97,17,0,0,0,0,0,0.09523809523809523,0.0,0.7698412698412699,0.1349206349206349,0.0,0.0,0.0,0.0,0.0
projects,274,1,0,260,9,0,0,4,0,0,0.0036496350364963502,0.0,0.948905109489051,0.032846715328467155,0.0,0.0,0.014598540145985401,0.0,0.0
latest,170,8,0,121,38,0,2,1,0,0,0.047058823529411764,0.0,0.711764705882353,0.2235294117647059,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0
a,28568,52,15,24878,1431,11,80,2062,4,35,0.0018202184262111453,0.0005250630075609073,0.8708345001400168,0.050091010921310554,0.0003850462055446654,0.002800336040324839,0.07217866143937272,0.00014001680201624196,0.0012251470176421171
multi,262,3,0,247,3,0,3,6,0,0,0.011450381679389313,0.0,0.9427480916030534,0.011450381679389313,0.0,0.011450381679389313,0.022900763358778626,0.0,0.0
platform,975,5,6,868,30,2,0,64,0,0,0.005128205128205128,0.006153846153846154,0.8902564102564102,0.03076923076923077,0.0020512820512820513,0.0,0.06564102564102564,0.0,0.0
package,4691,26,8,3819,719,2,31,85,0,1,0.005542528245576636,0.0017053933063312726,0.8141121296098913,0.15327222340652313,0.00042634832658281814,0.006608399062033681,0.01811980387976977,0.0,0.00021317416329140907
manager,137,2,0,121,8,0,0,6,0,0,0.014598540145985401,0.0,0.8832116788321168,0.058394160583941604,0.0,0.0,0.043795620437956206,0.0,0.0
that,3931,22,9,2932,698,3,24,231,11,1,0.005596540320529127,0.0022894937674891886,0.7458661918087001,0.17756296107860595,0.0007631645891630628,0.006105316713304503,0.05876367336555584,0.0027982701602645636,0.0002543881963876876
installs,89,2,0,60,26,0,0,1,0,0,0.02247191011235955,0.0,0.6741573033707865,0.29213483146067415,0.0,0.0,0.011235955056179775,0.0,0.0
multiple,395,3,0,329,38,0,0,25,0,0,0.007594936708860759,0.0,0.8329113924050633,0.09620253164556962,0.0,0.0,0.06329113924050633,0.0,0.0
versions,881,6,0,733,109,0,1,32,0,0,0.00681044267877412,0.0,0.8320090805902384,0.12372304199772985,0.0,0.0011350737797956867,0.036322360953461974,0.0,0.0
configurations,43,3,0,19,17,0,1,3,0,0,0.06976744186046512,0.0,0.4418604651162791,0.3953488372093023,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0
software,828,5,0,604,119,8,4,88,0,0,0.006038647342995169,0.0,0.7294685990338164,0.14371980676328502,0.00966183574879227,0.004830917874396135,0.10628019323671498,0.0,0.0
works,202,3,0,143,25,0,4,27,0,0,0.01485148514851485,0.0,0.7079207920792079,0.12376237623762376,0.0,0.019801980198019802,0.13366336633663367,0.0,0.0
macos,152,1,2,128,9,0,2,10,0,0,0.006578947368421052,0.013157894736842105,0.8421052631578947,0.05921052631578947,0.0,0.013157894736842105,0.06578947368421052,0.0,0.0
many,253,13,0,178,57,0,0,5,0,0,0.05138339920948617,0.0,0.7035573122529645,0.22529644268774704,0.0,0.0,0.019762845849802372,0.0,0.0
non,438,1,1,362,39,0,1,34,0,0,0.00228310502283105,0.00228310502283105,0.8264840182648402,0.08904109589041095,0.0,0.00228310502283105,0.0776255707762557,0.0,0.0
installing,108,2,0,49,49,0,0,8,0,0,0.018518518518518517,0.0,0.4537037037037037,0.4537037037037037,0.0,0.0,0.07407407407407407,0.0,0.0
new,1369,18,0,1002,97,1,8,243,0,0,0.013148283418553688,0.0,0.7319211102994887,0.07085463842220599,0.0007304601899196494,0.005843681519357195,0.1775018261504748,0.0,0.0
does,588,2,1,487,66,0,1,31,0,0,0.003401360544217687,0.0017006802721088435,0.8282312925170068,0.11224489795918367,0.0,0.0017006802721088435,0.05272108843537415,0.0,0.0
break,169,1,0,152,6,0,1,9,0,0,0.005917159763313609,0.0,0.8994082840236687,0.03550295857988166,0.0,0.005917159763313609,0.05325443786982249,0.0,0.0
existing,137,1,0,101,26,0,0,9,0,0,0.0072992700729927005,0.0,0.7372262773722628,0.1897810218978102,0.0,0.0,0.06569343065693431,0.0,0.0
installations,61,3,0,28,27,0,0,3,0,0,0.04918032786885246,0.0,0.45901639344262296,0.4426229508196721,0.0,0.0,0.04918032786885246,0.0,0.0
so,1289,1,3,874,127,7,7,269,0,1,0.0007757951900698216,0.0023273855702094647,0.6780449961210241,0.09852598913886734,0.005430566330488751,0.005430566330488751,0.208688906128782,0.0,0.0007757951900698216
same,476,3,1,328,99,0,1,44,0,0,0.0063025210084033615,0.0021008403361344537,0.6890756302521008,0.20798319327731093,0.0,0.0021008403361344537,0.09243697478991597,0.0,0.0
can,2111,24,16,1364,569,0,16,119,3,0,0.011369019422074847,0.007579346281383231,0.6461392704879204,0.2695405021316911,0.0,0.007579346281383231,0.056371387967787775,0.0014211274277593558,0.0
offers,40,1,0,34,5,0,0,0,0,0,0.025,0.0,0.85,0.125,0.0,0.0,0.0,0.0,0.0
simple,460,1,0,410,29,0,0,19,1,0,0.002173913043478261,0.0,0.8913043478260869,0.06304347826086956,0.0,0.0,0.041304347826086954,0.002173913043478261,0.0
syntax,128,3,0,98,17,0,0,10,0,0,0.0234375,0.0,0.765625,0.1328125,0.0,0.0,0.078125,0.0,0.0
allows,217,2,0,180,25,0,2,6,1,1,0.009216589861751152,0.0,0.8294930875576036,0.1152073732718894,0.0,0.009216589861751152,0.027649769585253458,0.004608294930875576,0.004608294930875576
users,284,5,10,180,66,0,1,22,0,0,0.017605633802816902,0.035211267605633804,0.6338028169014085,0.2323943661971831,0.0,0.0035211267605633804,0.07746478873239436,0.0,0.0
specify,200,1,1,128,49,0,0,21,0,0,0.005,0.005,0.64,0.245,0.0,0.0,0.105,0.0,0.0
options,1399,3,1,1153,66,4,9,163,0,0,0.002144388849177984,0.0007147962830593281,0.8241601143674053,0.04717655468191565,0.0028591851322373124,0.006433166547533953,0.11651179413867048,0.0,0.0
are,2467,20,21,1793,480,0,21,132,0,0,0.008107012565869477,0.008512363194162952,0.7267936765301987,0.19456830158086744,0.0,0.008512363194162952,0.053506282934738546,0.0,0.0
written,168,1,0,137,22,0,0,8,0,0,0.005952380952380952,0.0,0.8154761904761905,0.13095238095238096,0.0,0.0,0.047619047619047616,0.0,0.0
pure,44,1,0,38,5,0,0,0,0,0,0.022727272727272728,0.0,0.8636363636363636,0.11363636363636363,0.0,0.0,0.0,0.0,0.0
specs,1798,5,2,1624,161,1,5,0,0,0,0.0027808676307007787,0.0011123470522803114,0.9032258064516129,0.08954393770856507,0.0005561735261401557,0.0027808676307007787,0.0,0.0,0.0
allow,412,7,0,367,12,0,1,25,0,0,0.01699029126213592,0.0,0.8907766990291263,0.02912621359223301,0.0,0.0024271844660194173,0.06067961165048544,0.0,0.0
authors,232,1,0,214,7,1,0,9,0,0,0.004310344827586207,0.0,0.9224137931034483,0.03017241379310345,0.004310344827586207,0.0,0.03879310344827586,0.0,0.0
write,1939,3,1,1829,37,0,10,43,0,16,0.0015471892728210418,0.0005157297576070139,0.9432697266632285,0.019082001031459517,0.0,0.005157297576070139,0.0221763795771016,0.0,0.008251676121712223
single,522,1,1,439,48,1,3,29,0,0,0.0019157088122605363,0.0019157088122605363,0.8409961685823755,0.09195402298850575,0.0019157088122605363,0.005747126436781609,0.05555555555555555,0.0,0.0
script,536,1,0,394,69,1,20,50,1,0,0.0018656716417910447,0.0,0.7350746268656716,0.1287313432835821,0.0018656716417910447,0.03731343283582089,0.09328358208955224,0.0018656716417910447,0.0
different,324,1,1,247,65,0,0,10,0,0,0.0030864197530864196,0.0030864197530864196,0.7623456790123457,0.2006172839506173,0.0,0.0,0.030864197530864196,0.0,0.0
you,1578,33,4,521,881,0,7,132,0,0,0.02091254752851711,0.0025348542458808617,0.33016476552598223,0.5583016476552598,0.0,0.004435994930291508,0.08365019011406843,0.0,0.0
your,522,16,0,189,288,0,6,23,0,0,0.03065134099616858,0.0,0.3620689655172414,0.5517241379310345,0.0,0.011494252873563218,0.044061302681992334,0.0,0.0
all,2250,18,7,1788,223,3,7,203,0,1,0.008,0.003111111111111111,0.7946666666666666,0.09911111111111111,0.0013333333333333333,0.003111111111111111,0.09022222222222222,0.0,0.00044444444444444447
want,337,4,1,202,98,0,2,30,0,0,0.011869436201780416,0.002967359050445104,0.599406528189911,0.29080118694362017,0.0,0.005934718100890208,0.08902077151335312,0.0,0.0
feature,187,6,0,154,15,0,0,12,0,0,0.03208556149732621,0.0,0.8235294117647058,0.08021390374331551,0.0,0.0,0.06417112299465241,0.0,0.0
http,3128,10,1,3005,44,1,2,65,0,0,0.00319693094629156,0.00031969309462915604,0.9606777493606138,0.014066496163682864,0.00031969309462915604,0.0006393861892583121,0.02078005115089514,0.0,0.0
en,157,6,0,118,33,0,0,0,0,0,0.03821656050955414,0.0,0.7515923566878981,0.21019108280254778,0.0,0.0,0.0,0.0,0.0
features,271,14,0,169,17,0,0,71,0,0,0.05166051660516605,0.0,0.6236162361623616,0.06273062730627306,0.0,0.0,0.26199261992619927,0.0,0.0
html,695,6,0,624,52,0,0,13,0,0,0.008633093525179856,0.0,0.897841726618705,0.07482014388489208,0.0,0.0,0.01870503597122302,0.0,0.0
examples,385,4,0,264,18,1,0,82,0,16,0.01038961038961039,0.0,0.6857142857142857,0.046753246753246755,0.0025974025974025974,0.0,0.21298701298701297,0.0,0.04155844155844156
first,680,4,0,553,55,1,12,54,1,0,0.0058823529411764705,0.0,0.8132352941176471,0.08088235294117647,0.0014705882352941176,0.01764705882352941,0.07941176470588235,0.0014705882352941176,0.0
make,2097,6,3,1715,125,2,13,233,0,0,0.002861230329041488,0.001430615164520744,0.8178350023843586,0.05960896518836433,0.0009537434430138292,0.00619933237958989,0.1111111111111111,0.0,0.0
sure,274,2,0,231,29,0,2,10,0,0,0.0072992700729927005,0.0,0.843065693430657,0.10583941605839416,0.0,0.0072992700729927005,0.0364963503649635,0.0,0.0
have,1090,7,2,663,165,0,10,243,0,0,0.006422018348623854,0.001834862385321101,0.6082568807339449,0.15137614678899083,0.0,0.009174311926605505,0.22293577981651377,0.0,0.0
clone,57,1,0,45,8,0,1,2,0,0,0.017543859649122806,0.0,0.7894736842105263,0.14035087719298245,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0
github,2863,12,0,2725,96,0,1,29,0,0,0.0041914076143905,0.0,0.9517988124345093,0.033531260915124,0.0,0.00034928396786587494,0.010129235068110374,0.0,0.0
cd,1036,1,0,932,12,1,19,69,0,2,0.0009652509652509653,0.0,0.8996138996138996,0.011583011583011582,0.0009652509652509653,0.01833976833976834,0.06660231660231661,0.0,0.0019305019305019305
zlib,669,1,0,579,74,1,2,12,0,0,0.0014947683109118087,0.0,0.8654708520179372,0.11061285500747384,0.0014947683109118087,0.0029895366218236174,0.017937219730941704,0.0,0.0
full,401,3,0,327,38,0,10,23,0,0,0.007481296758104738,0.0,0.8154613466334164,0.09476309226932668,0.0,0.02493765586034913,0.057356608478802994,0.0,0.0
available,463,2,3,350,64,0,6,38,0,0,0.004319654427645789,0.0064794816414686825,0.755939524838013,0.13822894168466524,0.0,0.012958963282937365,0.08207343412526998,0.0,0.0
help,975,6,0,886,55,0,16,12,0,0,0.006153846153846154,0.0,0.9087179487179488,0.05641025641025641,0.0,0.01641025641025641,0.012307692307692308,0.0,0.0
maintain,40,2,0,26,12,0,0,0,0,0,0.05,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0.0
tutorial,44,9,1,19,11,0,0,4,0,0,0.20454545454545456,0.022727272727272728,0.4318181818181818,0.25,0.0,0.0,0.09090909090909091,0.0,0.0
basic,143,2,0,126,10,0,0,5,0,0,0.013986013986013986,0.0,0.8811188811188811,0.06993006993006994,0.0,0.0,0.03496503496503497,0.0,0.0
advanced,52,1,0,38,4,0,0,9,0,0,0.019230769230769232,0.0,0.7307692307692307,0.07692307692307693,0.0,0.0,0.17307692307692307,0.0,0.0
usage,230,1,0,164,8,0,24,33,0,0,0.004347826086956522,0.0,0.7130434782608696,0.034782608695652174,0.0,0.10434782608695652,0.14347826086956522,0.0,0.0
packaging,67,1,0,39,20,0,1,6,0,0,0.014925373134328358,0.0,0.582089552238806,0.29850746268656714,0.0,0.014925373134328358,0.08955223880597014,0.0,0.0
developer,103,1,0,84,12,4,1,1,0,0,0.009708737864077669,0.0,0.8155339805825242,0.11650485436893204,0.038834951456310676,0.009708737864077669,0.009708737864077669,0.0,0.0
large,155,1,0,144,8,0,0,2,0,0,0.0064516129032258064,0.0,0.9290322580645162,0.05161290322580645,0.0,0.0,0.012903225806451613,0.0,0.0
hpc,102,4,1,91,6,0,0,0,0,0,0.0392156862745098,0.00980392156862745,0.8921568627450981,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
own,169,3,1,104,49,0,0,12,0,0,0.01775147928994083,0.005917159763313609,0.6153846153846154,0.28994082840236685,0.0,0.0,0.07100591715976332,0.0,0.0
using,911,8,1,689,134,3,4,72,0,0,0.008781558726673985,0.0010976948408342481,0.756311745334797,0.14709110867178923,0.003293084522502744,0.0043907793633369925,0.07903402854006586,0.0,0.0
free,195,2,0,116,5,2,4,65,0,1,0.010256410256410256,0.0,0.5948717948717949,0.02564102564102564,0.010256410256410256,0.020512820512820513,0.3333333333333333,0.0,0.005128205128205128
these,606,4,13,370,184,2,5,28,0,0,0.006600660066006601,0.02145214521452145,0.6105610561056105,0.30363036303630364,0.0033003300330033004,0.00825082508250825,0.0462046204620462,0.0,0.0
